Target campaign	Target ad group	title1(text)	tour_price(text)	Target location	出発地(text)	Target location restriction	URL
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/釜山	釜山		Miyazaki, Japan	宮崎発	Physical location	https://www.hankyu-travel.com/korea/busan/kmi.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/釜山	釜山		Kagoshima, Japan	鹿児島発	Physical location	https://www.hankyu-travel.com/korea/busan/koj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/釜山	釜山		Okinawa, Japan	沖縄発	Physical location	https://www.hankyu-travel.com/korea/busan/oka.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Hokkaido, Japan	北海道発	Physical location	https://www.hankyu-travel.com/korea/jeju/spk.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Aomori, Japan	青森発	Physical location	https://www.hankyu-travel.com/korea/jeju/aoj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Akita, Japan	東北発	Physical location	https://www.hankyu-travel.com/korea/jeju/sdj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Iwate, Japan	東北発	Physical location	https://www.hankyu-travel.com/korea/jeju/sdj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Miyagi, Japan	東北発	Physical location	https://www.hankyu-travel.com/korea/jeju/sdj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Yamagata, Japan	東北発	Physical location	https://www.hankyu-travel.com/korea/jeju/sdj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Fukushima, Japan	東北発	Physical location	https://www.hankyu-travel.com/korea/jeju/sdj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Tokyo, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Saitama, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kanagawa, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Chiba, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Ibaraki, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Tochigi, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Gunma, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Yamanashi, Japan	関東発	Physical location	https://www.hankyu-travel.com/korea/jeju/tyo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Niigata, Japan	新潟発	Physical location	https://www.hankyu-travel.com/korea/jeju/kij.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Nagano, Japan	長野発	Physical location	https://www.hankyu-travel.com/korea/jeju/mmj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Toyama, Japan	北陸発	Physical location	https://www.hankyu-travel.com/korea/jeju/hkr.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Ishikawa, Japan	北陸発	Physical location	https://www.hankyu-travel.com/korea/jeju/hkr.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Fukui, Japan	北陸発	Physical location	https://www.hankyu-travel.com/korea/jeju/hkr.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Aichi, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/korea/jeju/ngo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Mie, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/korea/jeju/ngo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Gifu, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/korea/jeju/ngo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Shizuoka, Japan	静岡発	Physical location	https://www.hankyu-travel.com/korea/jeju/szo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Osaka, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kyoto, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Shiga, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Nara, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Wakayama, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Hyogo, Japan	関西発	Physical location	https://www.hankyu-travel.com/korea/jeju/osa.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Tottori, Japan	山陰発	Physical location	https://www.hankyu-travel.com/korea/jeju/izo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Shimane, Japan	山陰発	Physical location	https://www.hankyu-travel.com/korea/jeju/izo.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Okayama, Japan	岡山発	Physical location	https://www.hankyu-travel.com/korea/jeju/okj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Hiroshima, Japan	広島発	Physical location	https://www.hankyu-travel.com/korea/jeju/hij.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Yamaguchi, Japan	山口発	Physical location	https://www.hankyu-travel.com/korea/jeju/ubj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kagawa, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/korea/jeju/tak.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Tokushima, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/korea/jeju/tak.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Ehime, Japan	松山発	Physical location	https://www.hankyu-travel.com/korea/jeju/myj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kochi, Japan	高知発	Physical location	https://www.hankyu-travel.com/korea/jeju/kcz.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Fukuoka, Japan	福岡発	Physical location	https://www.hankyu-travel.com/korea/jeju/fuk.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Saga, Japan	福岡発	Physical location	https://www.hankyu-travel.com/korea/jeju/fuk.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Nagasaki, Japan	長崎発	Physical location	https://www.hankyu-travel.com/korea/jeju/ngs.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kumamoto, Japan	熊本発	Physical location	https://www.hankyu-travel.com/korea/jeju/kmj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Oita, Japan	大分発	Physical location	https://www.hankyu-travel.com/korea/jeju/oit.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Miyazaki, Japan	宮崎発	Physical location	https://www.hankyu-travel.com/korea/jeju/kmi.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Kagoshima, Japan	鹿児島発	Physical location	https://www.hankyu-travel.com/korea/jeju/koj.php
SC_海外ツアー_000_拠点なし_韓国	SC_海外ツアー_000_拠点なし_アジア/韓国/済州島	済州島		Okinawa, Japan	沖縄発	Physical location	https://www.hankyu-travel.com/korea/jeju/oka.php
