Target campaign	Target ad group	Target keyword text	Target keyword match type	title1(text)	tour_price(text)	Target location	出発地(text)	元URL
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	完全一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	完全一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー 安い	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 最安値	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	完全一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 旅行	完全一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 ツアー	完全一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +旅行	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +ツアー	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +旅行	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +ツアー	部分一致	高雄	2.83万円～	Ibaraki, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー 安い	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 最安値	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 旅行	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 ツアー	完全一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +旅行	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +ツアー	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +旅行	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +ツアー	部分一致	高雄	2.83万円～	Tochigi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー 安い	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 最安値	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 旅行	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 ツアー	完全一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +旅行	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +ツアー	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +旅行	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +ツアー	部分一致	高雄	2.83万円～	Gunma, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安ツアー	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 旅行	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 ツアー 安い	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 最安値	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	高雄 格安旅行	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 旅行	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 高雄 ツアー	完全一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +旅行	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+高雄 +ツアー	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +旅行	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +高雄 +ツアー	部分一致	高雄	2.83万円～	Yamanashi, Japan	関東発	https://www.hankyu-travel.com/taiwan/kaohsiung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 最安値	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 旅行	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 ツアー	完全一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +旅行	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +ツアー	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +旅行	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +ツアー	部分一致	台中	3.48万円～	Tokyo, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 最安値	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 旅行	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 ツアー	完全一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +旅行	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +ツアー	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +旅行	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +ツアー	部分一致	台中	3.48万円～	Saitama, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 最安値	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 旅行	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 ツアー	完全一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +旅行	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+台中 +ツアー	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +旅行	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	+関東 +台中 +ツアー	部分一致	台中	3.48万円～	Kanagawa, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	部分一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	部分一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	部分一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	部分一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 ツアー	完全一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 旅行	完全一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安ツアー	完全一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 最安値	部分一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	台中 格安旅行	完全一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
SC_海外ツアー_000_拠点なし_アジア/台湾	SC_海外ツアー_000_拠点なし_アジア/台湾	関東発 台中 旅行	完全一致	台中	3.48万円～	Chiba, Japan	関東発	https://www.hankyu-travel.com/taiwan/taichung/tyo.php
