Target campaign	Target ad group	title1(text)	tour_price(text)	Target location	出発地(text)	Target location restriction	URL
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Shiga, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/osa.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Nara, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/osa.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Wakayama, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/osa.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Hyogo, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/osa.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Tottori, Japan	山陰発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/izo.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Shimane, Japan	山陰発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/izo.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Okayama, Japan	岡山発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/okj.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Hiroshima, Japan	広島発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/hij.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Yamaguchi, Japan	山口発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/ubj.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Kagawa, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/tak.php
